name,source,label,prob,pred
EyePACS-Glaucoma-2871,EyePACS-Glaucoma,1,0.9964129,1
G1020-311,G1020,1,0.2587834,0
REFUGE1-val-319,REFUGE1-val,1,0.048118487,0
EyePACS-Glaucoma-980,EyePACS-Glaucoma,1,0.995777,1
OIA-ODIR-TEST-OFFLINE-87,OIA-ODIR-TEST-OFFLINE,0,0.9471628,1
EyePACS-Glaucoma-2457,EyePACS-Glaucoma,1,0.99994516,1
FIVES-272,FIVES,0,0.1057557,0
CRFO-v4-78,CRFO-v4,0,0.888196,1
OIA-ODIR-TRAIN-1017,OIA-ODIR-TRAIN,0,0.0018760734,0
ORIGA-151,ORIGA,0,0.44949782,0
OIA-ODIR-TRAIN-1231,OIA-ODIR-TRAIN,0,0.00021334444,0
EyePACS-Glaucoma-1681,EyePACS-Glaucoma,1,0.96090335,1
FIVES-383,FIVES,0,0.3809542,0
G1020-192,G1020,0,0.5271218,0
REFUGE1-val-149,REFUGE1-val,1,0.98445725,1
ORIGA-634,ORIGA,1,0.14482065,0
OIA-ODIR-TRAIN-521,OIA-ODIR-TRAIN,1,0.84208107,1
OIA-ODIR-TRAIN-1713,OIA-ODIR-TRAIN,0,0.004025323,0
EyePACS-Glaucoma-2387,EyePACS-Glaucoma,1,0.9979428,1
BEH-531,BEH,0,0.54364806,0
EyePACS-Glaucoma-2800,EyePACS-Glaucoma,1,0.9998908,1
EyePACS-Glaucoma-2710,EyePACS-Glaucoma,1,0.9999418,1
G1020-382,G1020,0,0.66720724,1
OIA-ODIR-TRAIN-3061,OIA-ODIR-TRAIN,0,0.026985627,0
OIA-ODIR-TRAIN-1215,OIA-ODIR-TRAIN,0,0.088236496,0
PAPILA-117,PAPILA,0,0.7731351,1
OIA-ODIR-TEST-ONLINE-768,OIA-ODIR-TEST-ONLINE,0,0.000112118534,0
REFUGE1-train-213,REFUGE1-train,0,0.0014642631,0
EyePACS-Glaucoma-2480,EyePACS-Glaucoma,1,0.99724793,1
EyePACS-Glaucoma-2585,EyePACS-Glaucoma,1,0.3304731,0
OIA-ODIR-TEST-ONLINE-585,OIA-ODIR-TEST-ONLINE,0,0.014277373,0
REFUGE1-train-90,REFUGE1-train,0,0.018722769,0
EyePACS-Glaucoma-3077,EyePACS-Glaucoma,1,0.99713445,1
BEH-360,BEH,0,0.8199105,1
G1020-112,G1020,0,0.37545258,0
OIA-ODIR-TRAIN-1193,OIA-ODIR-TRAIN,0,0.0043323776,0
OIA-ODIR-TRAIN-745,OIA-ODIR-TRAIN,0,0.473929,0
EyePACS-Glaucoma-64,EyePACS-Glaucoma,1,0.99870896,1
EyePACS-Glaucoma-872,EyePACS-Glaucoma,1,0.9967071,1
PAPILA-178,PAPILA,0,0.78242517,1
CRFO-v4-65,CRFO-v4,0,0.42128354,0
EyePACS-Glaucoma-11,EyePACS-Glaucoma,1,0.9958309,1
EyePACS-Glaucoma-1784,EyePACS-Glaucoma,1,0.9906312,1
EyePACS-Glaucoma-450,EyePACS-Glaucoma,1,0.99990624,1
G1020-853,G1020,0,0.6294664,0
OIA-ODIR-TRAIN-2955,OIA-ODIR-TRAIN,0,0.0012146173,0
sjchoi86-HRF-370,sjchoi86-HRF,1,0.98153865,1
OIA-ODIR-TRAIN-815,OIA-ODIR-TRAIN,0,0.015545765,0
EyePACS-Glaucoma-1321,EyePACS-Glaucoma,1,0.99987,1
EyePACS-Glaucoma-1286,EyePACS-Glaucoma,1,0.997633,1
OIA-ODIR-TEST-ONLINE-494,OIA-ODIR-TEST-ONLINE,0,0.03674671,0
G1020-620,G1020,0,0.30662942,0
OIA-ODIR-TRAIN-507,OIA-ODIR-TRAIN,1,0.9816357,1
OIA-ODIR-TEST-ONLINE-151,OIA-ODIR-TEST-ONLINE,1,0.61851,0
G1020-925,G1020,0,0.72329515,1
EyePACS-Glaucoma-2583,EyePACS-Glaucoma,1,0.9999561,1
OIA-ODIR-TRAIN-1374,OIA-ODIR-TRAIN,0,0.85793793,1
REFUGE1-val-162,REFUGE1-val,0,9.690909e-05,0
OIA-ODIR-TRAIN-2280,OIA-ODIR-TRAIN,0,9.903191e-06,0
EyePACS-Glaucoma-2735,EyePACS-Glaucoma,1,0.99997884,1
OIA-ODIR-TEST-OFFLINE-302,OIA-ODIR-TEST-OFFLINE,0,0.024071442,0
REFUGE1-val-166,REFUGE1-val,0,0.0010989809,0
EyePACS-Glaucoma-513,EyePACS-Glaucoma,1,0.6785226,1
ORIGA-10,ORIGA,0,0.051237583,0
FIVES-153,FIVES,0,0.0006493913,0
OIA-ODIR-TEST-ONLINE-31,OIA-ODIR-TEST-ONLINE,0,0.018549055,0
OIA-ODIR-TEST-ONLINE-275,OIA-ODIR-TEST-ONLINE,0,1.2063362e-05,0
EyePACS-Glaucoma-1539,EyePACS-Glaucoma,1,0.99075973,1
EyePACS-Glaucoma-2868,EyePACS-Glaucoma,1,0.9971207,1
OIA-ODIR-TRAIN-2077,OIA-ODIR-TRAIN,0,0.041994065,0
EyePACS-Glaucoma-662,EyePACS-Glaucoma,1,0.9992675,1
OIA-ODIR-TEST-ONLINE-831,OIA-ODIR-TEST-ONLINE,0,0.61737484,0
EyePACS-Glaucoma-2462,EyePACS-Glaucoma,1,0.9998523,1
OIA-ODIR-TRAIN-2830,OIA-ODIR-TRAIN,0,0.00065205665,0
EyePACS-Glaucoma-2122,EyePACS-Glaucoma,1,0.99998045,1
BEH-29,BEH,1,0.94821095,1
ORIGA-48,ORIGA,0,0.47024077,0
EyePACS-Glaucoma-3128,EyePACS-Glaucoma,1,0.93435156,1
EyePACS-Glaucoma-2522,EyePACS-Glaucoma,1,0.9999544,1
EyePACS-Glaucoma-1419,EyePACS-Glaucoma,1,0.9996362,1
OIA-ODIR-TRAIN-2646,OIA-ODIR-TRAIN,0,0.107685566,0
FIVES-246,FIVES,0,0.5654025,0
EyePACS-Glaucoma-2640,EyePACS-Glaucoma,1,0.9958111,1
OIA-ODIR-TRAIN-778,OIA-ODIR-TRAIN,0,0.179284,0
FIVES-135,FIVES,1,0.13658744,0
G1020-826,G1020,0,0.292327,0
EyePACS-Glaucoma-2771,EyePACS-Glaucoma,1,0.9998187,1
G1020-611,G1020,0,0.31714863,0
FIVES-82,FIVES,1,0.81695056,1
BEH-448,BEH,0,0.38434792,0
OIA-ODIR-TEST-OFFLINE-467,OIA-ODIR-TEST-OFFLINE,0,0.012073025,0
PAPILA-94,PAPILA,0,0.056193568,0
BEH-585,BEH,0,0.07514979,0
EyePACS-Glaucoma-1176,EyePACS-Glaucoma,1,0.9998883,1
OIA-ODIR-TRAIN-492,OIA-ODIR-TRAIN,0,0.023807881,0
G1020-924,G1020,0,0.813946,1
OIA-ODIR-TEST-ONLINE-906,OIA-ODIR-TEST-ONLINE,0,0.74347687,1
EyePACS-Glaucoma-2128,EyePACS-Glaucoma,1,0.9980186,1
OIA-ODIR-TRAIN-1798,OIA-ODIR-TRAIN,0,6.963714e-05,0
sjchoi86-HRF-274,sjchoi86-HRF,0,0.014770744,0
REFUGE1-train-92,REFUGE1-train,0,0.0004223196,0
G1020-517,G1020,1,0.20048036,0
EyePACS-Glaucoma-3154,EyePACS-Glaucoma,1,0.99750817,1
ORIGA-8,ORIGA,0,0.10678147,0
sjchoi86-HRF-88,sjchoi86-HRF,0,0.001338861,0
EyePACS-Glaucoma-2489,EyePACS-Glaucoma,1,0.9999995,1
BEH-415,BEH,0,0.002838539,0
OIA-ODIR-TRAIN-2253,OIA-ODIR-TRAIN,0,3.468056e-05,0
EyePACS-Glaucoma-1305,EyePACS-Glaucoma,1,0.9999867,1
sjchoi86-HRF-54,sjchoi86-HRF,0,0.42566556,0
OIA-ODIR-TRAIN-586,OIA-ODIR-TRAIN,1,0.9821404,1
REFUGE1-train-96,REFUGE1-train,0,0.0006250771,0
OIA-ODIR-TRAIN-3058,OIA-ODIR-TRAIN,0,0.00018099247,0
OIA-ODIR-TRAIN-3246,OIA-ODIR-TRAIN,0,0.00021883732,0
BEH-613,BEH,0,0.22146256,0
OIA-ODIR-TEST-OFFLINE-389,OIA-ODIR-TEST-OFFLINE,0,0.0029764313,0
EyePACS-Glaucoma-390,EyePACS-Glaucoma,1,0.99772453,1
EyePACS-Glaucoma-2728,EyePACS-Glaucoma,1,0.99994427,1
EyePACS-Glaucoma-2500,EyePACS-Glaucoma,1,0.99780595,1
OIA-ODIR-TRAIN-2250,OIA-ODIR-TRAIN,0,0.017852413,0
PAPILA-418,PAPILA,0,0.0053489218,0
OIA-ODIR-TRAIN-555,OIA-ODIR-TRAIN,0,0.0534765,0
PAPILA-177,PAPILA,0,0.014585599,0
OIA-ODIR-TEST-OFFLINE-465,OIA-ODIR-TEST-OFFLINE,0,0.0036002516,0
EyePACS-Glaucoma-1634,EyePACS-Glaucoma,1,0.9998504,1
PAPILA-223,PAPILA,0,0.11233708,0
EyePACS-Glaucoma-3123,EyePACS-Glaucoma,1,0.99773836,1
G1020-887,G1020,0,0.30245972,0
EyePACS-Glaucoma-1922,EyePACS-Glaucoma,1,0.9997505,1
OIA-ODIR-TEST-OFFLINE-444,OIA-ODIR-TEST-OFFLINE,0,0.2503919,0
G1020-243,G1020,0,0.6793993,1
EyePACS-Glaucoma-610,EyePACS-Glaucoma,1,0.9930793,1
REFUGE1-val-138,REFUGE1-val,0,0.00040702277,0
ORIGA-364,ORIGA,0,0.0121267745,0
OIA-ODIR-TEST-OFFLINE-472,OIA-ODIR-TEST-OFFLINE,0,0.0013871121,0
EyePACS-Glaucoma-9,EyePACS-Glaucoma,1,0.99982595,1
OIA-ODIR-TRAIN-780,OIA-ODIR-TRAIN,0,0.29043114,0
OIA-ODIR-TEST-OFFLINE-291,OIA-ODIR-TEST-OFFLINE,0,0.0037102697,0
sjchoi86-HRF-41,sjchoi86-HRF,0,0.47491562,0
FIVES-344,FIVES,0,0.45998943,0
EyePACS-Glaucoma-3113,EyePACS-Glaucoma,1,0.99904823,1
OIA-ODIR-TRAIN-1516,OIA-ODIR-TRAIN,0,0.00033036288,0
OIA-ODIR-TRAIN-2394,OIA-ODIR-TRAIN,0,0.0097034285,0
EyePACS-Glaucoma-1172,EyePACS-Glaucoma,1,0.9999656,1
G1020-1010,G1020,0,0.16205132,0
ORIGA-71,ORIGA,0,0.023267131,0
G1020-256,G1020,0,0.42797124,0
ORIGA-156,ORIGA,0,0.003358135,0
OIA-ODIR-TEST-ONLINE-902,OIA-ODIR-TEST-ONLINE,0,0.00032282728,0
OIA-ODIR-TRAIN-736,OIA-ODIR-TRAIN,0,0.6374622,0
OIA-ODIR-TRAIN-839,OIA-ODIR-TRAIN,0,0.6265726,0
OIA-ODIR-TRAIN-358,OIA-ODIR-TRAIN,0,0.00038707827,0
OIA-ODIR-TRAIN-742,OIA-ODIR-TRAIN,0,0.15771201,0
EyePACS-Glaucoma-521,EyePACS-Glaucoma,1,0.96868753,1
EyePACS-Glaucoma-1376,EyePACS-Glaucoma,1,0.99997044,1
OIA-ODIR-TRAIN-1407,OIA-ODIR-TRAIN,0,0.007763045,0
OIA-ODIR-TRAIN-91,OIA-ODIR-TRAIN,0,3.1090392e-05,0
REFUGE1-train-174,REFUGE1-train,0,0.02165492,0
G1020-314,G1020,0,0.38876596,0
OIA-ODIR-TEST-ONLINE-430,OIA-ODIR-TEST-ONLINE,0,0.0048637153,0
G1020-375,G1020,0,0.49338555,0
G1020-927,G1020,0,0.22911765,0
DRISHTI-GS1-test-51,DRISHTI-GS1-test,0,0.008280219,0
OIA-ODIR-TEST-ONLINE-826,OIA-ODIR-TEST-ONLINE,0,0.2125658,0
OIA-ODIR-TRAIN-2098,OIA-ODIR-TRAIN,0,0.0017829163,0
REFUGE1-train-342,REFUGE1-train,0,0.00524008,0
EyePACS-Glaucoma-2081,EyePACS-Glaucoma,1,0.9999632,1
OIA-ODIR-TRAIN-436,OIA-ODIR-TRAIN,0,0.00028768196,0
REFUGE1-train-235,REFUGE1-train,0,0.002614741,0
FIVES-25,FIVES,1,0.8322694,1
EyePACS-Glaucoma-852,EyePACS-Glaucoma,1,0.99951816,1
EyePACS-Glaucoma-1602,EyePACS-Glaucoma,1,0.9999954,1
BEH-119,BEH,1,0.47711957,0
BEH-502,BEH,0,0.71125585,1
OIA-ODIR-TRAIN-929,OIA-ODIR-TRAIN,0,0.17014252,0
EyePACS-Glaucoma-1022,EyePACS-Glaucoma,1,0.9999944,1
OIA-ODIR-TRAIN-2088,OIA-ODIR-TRAIN,0,0.0067401333,0
OIA-ODIR-TRAIN-33,OIA-ODIR-TRAIN,0,0.0009433923,0
OIA-ODIR-TRAIN-877,OIA-ODIR-TRAIN,0,0.0008567169,0
BEH-97,BEH,1,0.34800297,0
REFUGE1-val-278,REFUGE1-val,0,0.0070771147,0
OIA-ODIR-TRAIN-1235,OIA-ODIR-TRAIN,0,0.0006056956,0
OIA-ODIR-TRAIN-1941,OIA-ODIR-TRAIN,0,0.0011650189,0
REFUGE1-train-362,REFUGE1-train,0,0.00013367411,0
OIA-ODIR-TRAIN-104,OIA-ODIR-TRAIN,0,0.016394664,0
sjchoi86-HRF-69,sjchoi86-HRF,0,0.0034918808,0
EyePACS-Glaucoma-2912,EyePACS-Glaucoma,1,0.99019456,1
ORIGA-227,ORIGA,0,0.024670493,0
G1020-597,G1020,0,0.42386812,0
OIA-ODIR-TRAIN-1415,OIA-ODIR-TRAIN,0,0.019941622,0
EyePACS-Glaucoma-1997,EyePACS-Glaucoma,1,0.9994209,1
ORIGA-159,ORIGA,1,0.9740689,1
BEH-74,BEH,1,0.82609916,1
G1020-902,G1020,0,0.18563437,0
REFUGE1-train-320,REFUGE1-train,0,0.0013954107,0
BEH-170,BEH,1,0.75966716,1
OIA-ODIR-TRAIN-2929,OIA-ODIR-TRAIN,0,0.0047799097,0
EyePACS-Glaucoma-1841,EyePACS-Glaucoma,1,0.9992428,1
EyePACS-Glaucoma-1640,EyePACS-Glaucoma,1,0.9999969,1
FIVES-254,FIVES,0,0.20498633,0
EyePACS-Glaucoma-1573,EyePACS-Glaucoma,1,0.97668386,1
EyePACS-Glaucoma-2741,EyePACS-Glaucoma,1,0.9999942,1
OIA-ODIR-TRAIN-783,OIA-ODIR-TRAIN,0,0.12098638,0
REFUGE1-val-168,REFUGE1-val,0,0.001971326,0
EyePACS-Glaucoma-2007,EyePACS-Glaucoma,1,0.99996024,1
OIA-ODIR-TRAIN-886,OIA-ODIR-TRAIN,0,0.8857165,1
OIA-ODIR-TRAIN-2490,OIA-ODIR-TRAIN,0,0.50089186,0
G1020-33,G1020,0,0.6090909,0
EyePACS-Glaucoma-38,EyePACS-Glaucoma,1,0.998204,1
EyePACS-Glaucoma-599,EyePACS-Glaucoma,1,0.9956971,1
EyePACS-Glaucoma-20,EyePACS-Glaucoma,1,0.97092617,1
FIVES-140,FIVES,1,0.39824653,0
OIA-ODIR-TEST-ONLINE-540,OIA-ODIR-TEST-ONLINE,0,0.002000004,0
EyePACS-Glaucoma-2629,EyePACS-Glaucoma,1,0.99957716,1
OIA-ODIR-TEST-ONLINE-206,OIA-ODIR-TEST-ONLINE,0,0.035715304,0
EyePACS-Glaucoma-2806,EyePACS-Glaucoma,1,0.9999442,1
OIA-ODIR-TRAIN-2753,OIA-ODIR-TRAIN,0,0.0008171452,0
OIA-ODIR-TEST-OFFLINE-375,OIA-ODIR-TEST-OFFLINE,0,0.19047186,0
OIA-ODIR-TRAIN-2953,OIA-ODIR-TRAIN,0,0.00029831554,0
OIA-ODIR-TRAIN-686,OIA-ODIR-TRAIN,0,0.066660434,0
EyePACS-Glaucoma-61,EyePACS-Glaucoma,1,0.99621236,1
EyePACS-Glaucoma-1793,EyePACS-Glaucoma,1,0.99965876,1
EyePACS-Glaucoma-1737,EyePACS-Glaucoma,1,0.99918985,1
G1020-102,G1020,0,0.7112601,1
EyePACS-Glaucoma-1888,EyePACS-Glaucoma,1,0.993468,1
OIA-ODIR-TEST-OFFLINE-404,OIA-ODIR-TEST-OFFLINE,0,0.65954626,0
REFUGE1-val-74,REFUGE1-val,0,0.00024747045,0
EyePACS-Glaucoma-2547,EyePACS-Glaucoma,1,0.9999844,1
OIA-ODIR-TRAIN-2867,OIA-ODIR-TRAIN,0,0.0086833825,0
EyePACS-Glaucoma-1006,EyePACS-Glaucoma,1,0.99867356,1
OIA-ODIR-TRAIN-2841,OIA-ODIR-TRAIN,0,0.8336536,1
OIA-ODIR-TRAIN-568,OIA-ODIR-TRAIN,1,0.8270358,1
EyePACS-Glaucoma-434,EyePACS-Glaucoma,1,0.9987997,1
EyePACS-Glaucoma-1216,EyePACS-Glaucoma,1,0.9978876,1
sjchoi86-HRF-364,sjchoi86-HRF,1,0.0031927067,0
G1020-523,G1020,0,0.32878643,0
G1020-953,G1020,0,0.4210258,0
BEH-107,BEH,1,0.99142766,1
ORIGA-57,ORIGA,0,0.40400767,0
OIA-ODIR-TRAIN-959,OIA-ODIR-TRAIN,0,0.00013740658,0
OIA-ODIR-TRAIN-1891,OIA-ODIR-TRAIN,0,0.009632407,0
EyePACS-Glaucoma-1957,EyePACS-Glaucoma,1,0.9999694,1
OIA-ODIR-TRAIN-1431,OIA-ODIR-TRAIN,0,0.0027211506,0
G1020-213,G1020,0,0.78378785,1
PAPILA-46,PAPILA,1,0.889192,1
EyePACS-Glaucoma-360,EyePACS-Glaucoma,1,0.99921393,1
EyePACS-Glaucoma-2200,EyePACS-Glaucoma,1,0.9815389,1
OIA-ODIR-TRAIN-1002,OIA-ODIR-TRAIN,0,0.002685492,0
ORIGA-161,ORIGA,0,0.3604253,0
EyePACS-Glaucoma-460,EyePACS-Glaucoma,1,0.9999756,1
OIA-ODIR-TRAIN-1406,OIA-ODIR-TRAIN,0,0.00034534506,0
PAPILA-434,PAPILA,0,0.011513461,0
OIA-ODIR-TEST-ONLINE-666,OIA-ODIR-TEST-ONLINE,0,0.23906387,0
OIA-ODIR-TEST-ONLINE-644,OIA-ODIR-TEST-ONLINE,0,0.061831012,0
EyePACS-Glaucoma-2120,EyePACS-Glaucoma,1,0.99821055,1
G1020-538,G1020,0,0.0060994523,0
OIA-ODIR-TRAIN-447,OIA-ODIR-TRAIN,0,0.00010066654,0
G1020-913,G1020,0,0.5040362,0
sjchoi86-HRF-152,sjchoi86-HRF,0,0.30509785,0
OIA-ODIR-TEST-ONLINE-555,OIA-ODIR-TEST-ONLINE,0,0.00043505977,0
REFUGE1-val-316,REFUGE1-val,0,0.005986857,0
PAPILA-296,PAPILA,1,0.36528522,0
EyePACS-Glaucoma-1650,EyePACS-Glaucoma,1,0.9821006,1
OIA-ODIR-TEST-OFFLINE-88,OIA-ODIR-TEST-OFFLINE,0,0.009459542,0
HRF-22,HRF,0,0.37919167,0
EyePACS-Glaucoma-2021,EyePACS-Glaucoma,1,0.9999875,1
OIA-ODIR-TRAIN-153,OIA-ODIR-TRAIN,0,0.00011160158,0
OIA-ODIR-TRAIN-2298,OIA-ODIR-TRAIN,0,0.0003260859,0
EyePACS-Glaucoma-959,EyePACS-Glaucoma,1,0.99990857,1
REFUGE1-train-109,REFUGE1-train,0,0.00513811,0
OIA-ODIR-TEST-ONLINE-650,OIA-ODIR-TEST-ONLINE,0,0.9093081,1
OIA-ODIR-TRAIN-2106,OIA-ODIR-TRAIN,0,0.00028260864,0
EyePACS-Glaucoma-2834,EyePACS-Glaucoma,1,0.9988357,1
OIA-ODIR-TRAIN-681,OIA-ODIR-TRAIN,0,0.14452878,0
EyePACS-Glaucoma-428,EyePACS-Glaucoma,1,0.99997634,1
EyePACS-Glaucoma-2051,EyePACS-Glaucoma,1,0.9998794,1
OIA-ODIR-TEST-ONLINE-899,OIA-ODIR-TEST-ONLINE,0,0.0046884906,0
REFUGE1-val-93,REFUGE1-val,0,3.849688e-05,0
REFUGE1-val-353,REFUGE1-val,0,0.00024717773,0
EyePACS-Glaucoma-1639,EyePACS-Glaucoma,1,0.9998574,1
EyePACS-Glaucoma-1309,EyePACS-Glaucoma,1,0.9999101,1
EyePACS-Glaucoma-1254,EyePACS-Glaucoma,1,0.99905074,1
OIA-ODIR-TRAIN-1126,OIA-ODIR-TRAIN,0,1.6943754e-05,0
EyePACS-Glaucoma-2798,EyePACS-Glaucoma,1,0.9999466,1
EyePACS-Glaucoma-1869,EyePACS-Glaucoma,1,0.99536127,1
BEH-259,BEH,0,0.0076283067,0
OIA-ODIR-TRAIN-2559,OIA-ODIR-TRAIN,0,0.00052218395,0
OIA-ODIR-TEST-ONLINE-433,OIA-ODIR-TEST-ONLINE,0,0.006031283,0
sjchoi86-HRF-56,sjchoi86-HRF,0,0.044219583,0
OIA-ODIR-TRAIN-1849,OIA-ODIR-TRAIN,0,0.0041217417,0
EyePACS-Glaucoma-665,EyePACS-Glaucoma,1,0.9940386,1
OIA-ODIR-TRAIN-340,OIA-ODIR-TRAIN,0,0.000121486875,0
OIA-ODIR-TEST-ONLINE-5,OIA-ODIR-TEST-ONLINE,0,0.92906237,1
EyePACS-Glaucoma-3176,EyePACS-Glaucoma,1,0.9999809,1
PAPILA-114,PAPILA,0,0.022446057,0
BEH-511,BEH,0,0.0386503,0
OIA-ODIR-TEST-ONLINE-127,OIA-ODIR-TEST-ONLINE,0,0.2498142,0
OIA-ODIR-TRAIN-1801,OIA-ODIR-TRAIN,0,0.0076524066,0
OIA-ODIR-TEST-ONLINE-207,OIA-ODIR-TEST-ONLINE,0,0.058621734,0
BEH-224,BEH,0,0.2435471,0
sjchoi86-HRF-377,sjchoi86-HRF,1,0.9916327,1
CRFO-v4-73,CRFO-v4,0,0.65242684,0
BEH-429,BEH,0,0.34644076,0
OIA-ODIR-TEST-OFFLINE-248,OIA-ODIR-TEST-OFFLINE,0,0.008674621,0
REFUGE1-val-73,REFUGE1-val,0,9.0915375e-05,0
OIA-ODIR-TEST-ONLINE-450,OIA-ODIR-TEST-ONLINE,0,0.18012092,0
EyePACS-Glaucoma-2847,EyePACS-Glaucoma,1,0.99962676,1
EyePACS-Glaucoma-2254,EyePACS-Glaucoma,1,0.99998033,1
PAPILA-3,PAPILA,1,0.9513871,1
EyePACS-Glaucoma-2084,EyePACS-Glaucoma,1,0.99998385,1
EyePACS-Glaucoma-1094,EyePACS-Glaucoma,1,0.9991168,1
OIA-ODIR-TRAIN-1976,OIA-ODIR-TRAIN,0,0.0028532704,0
OIA-ODIR-TEST-ONLINE-894,OIA-ODIR-TEST-ONLINE,0,0.03571561,0
EyePACS-Glaucoma-1040,EyePACS-Glaucoma,1,0.95985246,1
OIA-ODIR-TRAIN-3124,OIA-ODIR-TRAIN,0,0.09291195,0
REFUGE1-val-170,REFUGE1-val,0,0.00036995014,0
EyePACS-Glaucoma-2472,EyePACS-Glaucoma,1,0.99998194,1
FIVES-400,FIVES,0,0.0031159832,0
G1020-943,G1020,1,0.90535784,1
FIVES-238,FIVES,0,0.028504666,0
PAPILA-471,PAPILA,0,0.05760107,0
OIA-ODIR-TRAIN-1807,OIA-ODIR-TRAIN,0,0.021690173,0
ORIGA-68,ORIGA,0,0.18512377,0
OIA-ODIR-TRAIN-2166,OIA-ODIR-TRAIN,0,0.001858044,0
OIA-ODIR-TEST-ONLINE-25,OIA-ODIR-TEST-ONLINE,0,0.00022710013,0
PAPILA-440,PAPILA,0,0.06463468,0
OIA-ODIR-TRAIN-312,OIA-ODIR-TRAIN,0,0.05200368,0
ORIGA-419,ORIGA,1,0.72422045,1
ORIGA-385,ORIGA,1,0.85935974,1
EyePACS-Glaucoma-2481,EyePACS-Glaucoma,1,0.0017899238,0
EyePACS-Glaucoma-1559,EyePACS-Glaucoma,1,0.9998745,1
DR-HAGIS-6,DR-HAGIS,1,0.28314155,0
OIA-ODIR-TRAIN-2418,OIA-ODIR-TRAIN,0,0.003431423,0
BEH-133,BEH,1,0.44524255,0
OIA-ODIR-TRAIN-1831,OIA-ODIR-TRAIN,0,0.0013873866,0
EyePACS-Glaucoma-619,EyePACS-Glaucoma,1,0.99674475,1
BEH-323,BEH,0,0.042801358,0
EyePACS-Glaucoma-2187,EyePACS-Glaucoma,1,0.9998711,1
OIA-ODIR-TEST-ONLINE-550,OIA-ODIR-TEST-ONLINE,0,0.0017727131,0
EyePACS-Glaucoma-3036,EyePACS-Glaucoma,1,0.99999803,1
EyePACS-Glaucoma-258,EyePACS-Glaucoma,1,0.99989045,1
BEH-435,BEH,0,0.65405,0
OIA-ODIR-TRAIN-2718,OIA-ODIR-TRAIN,0,0.0014007326,0
JSIEC-1000-27,JSIEC-1000,0,0.036373645,0
OIA-ODIR-TEST-ONLINE-248,OIA-ODIR-TEST-ONLINE,0,0.00019978563,0
EyePACS-Glaucoma-102,EyePACS-Glaucoma,1,0.99994934,1
PAPILA-90,PAPILA,0,0.06247589,0
OIA-ODIR-TRAIN-2449,OIA-ODIR-TRAIN,0,0.0006242324,0
ORIGA-518,ORIGA,0,0.4011795,0
OIA-ODIR-TEST-ONLINE-280,OIA-ODIR-TEST-ONLINE,0,0.3418747,0
OIA-ODIR-TRAIN-943,OIA-ODIR-TRAIN,0,0.0062638903,0
EyePACS-Glaucoma-862,EyePACS-Glaucoma,1,0.98596466,1
REFUGE1-train-71,REFUGE1-train,0,0.0005588706,0
FIVES-215,FIVES,0,0.2004501,0
OIA-ODIR-TRAIN-1625,OIA-ODIR-TRAIN,0,0.00012498224,0
ORIGA-467,ORIGA,0,0.02107029,0
EyePACS-Glaucoma-709,EyePACS-Glaucoma,1,0.9999812,1
EyePACS-Glaucoma-42,EyePACS-Glaucoma,1,0.9999727,1
OIA-ODIR-TRAIN-1586,OIA-ODIR-TRAIN,0,0.0011106252,0
BEH-173,BEH,0,0.22319385,0
OIA-ODIR-TEST-ONLINE-140,OIA-ODIR-TEST-ONLINE,1,0.9957988,1
REFUGE1-train-328,REFUGE1-train,0,0.49305832,0
OIA-ODIR-TRAIN-1969,OIA-ODIR-TRAIN,0,0.0014808013,0
REFUGE1-train-100,REFUGE1-train,0,0.0072339494,0
PAPILA-99,PAPILA,0,0.13084805,0
BEH-206,BEH,0,0.017420262,0
OIA-ODIR-TEST-OFFLINE-415,OIA-ODIR-TEST-OFFLINE,0,0.037196457,0
ORIGA-182,ORIGA,1,0.99116886,1
EyePACS-Glaucoma-235,EyePACS-Glaucoma,1,0.99993616,1
EyePACS-Glaucoma-1683,EyePACS-Glaucoma,1,0.9932915,1
BEH-230,BEH,0,0.008863589,0
OIA-ODIR-TRAIN-1566,OIA-ODIR-TRAIN,0,0.0016892955,0
EyePACS-Glaucoma-24,EyePACS-Glaucoma,1,0.9624503,1
EyePACS-Glaucoma-772,EyePACS-Glaucoma,1,0.9916408,1
OIA-ODIR-TRAIN-2123,OIA-ODIR-TRAIN,0,0.003956678,0
OIA-ODIR-TRAIN-910,OIA-ODIR-TRAIN,0,0.3284145,0
OIA-ODIR-TRAIN-559,OIA-ODIR-TRAIN,1,0.17860983,0
PAPILA-210,PAPILA,0,0.010348673,0
G1020-743,G1020,1,0.8208213,1
OIA-ODIR-TRAIN-2198,OIA-ODIR-TRAIN,0,0.01657174,0
OIA-ODIR-TRAIN-1263,OIA-ODIR-TRAIN,0,0.0016646875,0
ORIGA-575,ORIGA,0,0.010007802,0
OIA-ODIR-TRAIN-269,OIA-ODIR-TRAIN,0,0.0100388415,0
G1020-997,G1020,0,0.27556983,0
OIA-ODIR-TRAIN-1153,OIA-ODIR-TRAIN,0,0.0002155386,0
FIVES-390,FIVES,0,0.15788674,0
EyePACS-Glaucoma-3233,EyePACS-Glaucoma,1,0.9908383,1
OIA-ODIR-TEST-ONLINE-132,OIA-ODIR-TEST-ONLINE,0,0.96451116,1
ORIGA-346,ORIGA,0,0.011877822,0
G1020-651,G1020,1,0.38791603,0
FIVES-63,FIVES,1,0.9760823,1
G1020-708,G1020,1,0.34176946,0
